Commodity,State,District,Market,Arrival_Date,Modal Price
Apple,Kerala,Idukki,Thodupuzha,31-07-2023,21000
Apple,Kerala,Idukki,Adimali,01-08-2023,20000
Apple,Kerala,Idukki,Adimali,01-08-2023,12000
Apple,Kerala,Idukki,Vandiperiyar,01-08-2023,3420
Apple,Madhya Pradesh,Indore,Indore(F&V),01-08-2023,12000
Apple,Rajasthan,Jaipur,Jaipur(F&V),28-07-2023,19500
Apple,Rajasthan,Jaipur,Jaipur(F&V),31-07-2023,19500
Apple,Rajasthan,Jaipur,Jaipur(F&V),01-08-2023,19500
Apple,Punjab,Jalandhar,Jalandhar City(Jalandhar),28-07-2023,6600
Apple,Punjab,Jalandhar,Jalandhar City(Jalandhar),31-07-2023,6600
Apple,Punjab,Jalandhar,Jalandhar City(Jalandhar),01-08-2023,6700
Apple,Uttar Pradesh,Jalaun (Orai),Orai,28-07-2023,9600
Apple,Uttar Pradesh,Jalaun (Orai),Orai,30-07-2023,9600
Apple,Uttar Pradesh,Jalaun (Orai),Konch,31-07-2023,9250
Apple,Uttar Pradesh,Jalaun (Orai),Orai,31-07-2023,9600
Apple,Uttar Pradesh,Jalaun (Orai),Jalaun,01-08-2023,3000
Apple,Uttar Pradesh,Jalaun (Orai),Konch,01-08-2023,9300
Apple,Jammu and Kashmir,Jammu,Narwal Jammu (F&V),01-08-2023,5000
Apple,Jammu and Kashmir,Jammu,Narwal Jammu (F&V),01-08-2023,4000
Apple,Uttar Pradesh,Jaunpur,Jaunpur,28-07-2023,10300
Apple,Uttar Pradesh,Jaunpur,Mugrabaadshahpur,28-07-2023,10350
Apple,Uttar Pradesh,Jaunpur,Shahganj,28-07-2023,10260
Apple,Uttar Pradesh,Jaunpur,Mugrabaadshahpur,29-07-2023,10345
Apple,Uttar Pradesh,Jaunpur,Mugrabaadshahpur,31-07-2023,10350
Apple,Uttar Pradesh,Jaunpur,Shahganj,31-07-2023,10400
Apple,Uttar Pradesh,Jaunpur,Jaunpur,01-08-2023,10000
Apple,Uttar Pradesh,Jaunpur,Mugrabaadshahpur,01-08-2023,10300
Apple,Uttar Pradesh,Jaunpur,Shahganj,01-08-2023,10450
Apple,Haryana,Jhajar,Bahadurgarh,01-08-2023,6000
Apple,Uttar Pradesh,Jhansi,Mauranipur,28-07-2023,9500
Apple,Uttar Pradesh,Jhansi,Mauranipur,01-08-2023,9540
Apple,Haryana,Jind,Narwana,28-07-2023,11400
Apple,Haryana,Jind,Narwana,01-08-2023,11500
Apple,Haryana,Jind,Safidon,01-08-2023,7000
Apple,Rajasthan,Jodhpur,Jodhpur(F&V)(Bhadwasia),28-07-2023,7000
Apple,Rajasthan,Jodhpur,Jodhpur(F&V)(Bhadwasia),31-07-2023,6000
Apple,Rajasthan,Jodhpur,Jodhpur(F&V)(Bhadwasia),01-08-2023,6000
Apple,Uttar Pradesh,Jyotiba Phule Nagar,Hasanpur,29-07-2023,3500
Apple,Uttar Pradesh,Jyotiba Phule Nagar,Hasanpur,30-07-2023,3500
Apple,Uttar Pradesh,Jyotiba Phule Nagar,Hasanpur,01-08-2023,3500
Apple,Himachal Pradesh,Kangra,Palampur,27-07-2023,20500
Apple,Himachal Pradesh,Kangra,Palampur,27-07-2023,10500
Apple,Himachal Pradesh,Kangra,Kangra,28-07-2023,10500
Apple,Himachal Pradesh,Kangra,Kangra(Jaisinghpur),28-07-2023,11000
Apple,Himachal Pradesh,Kangra,Palampur,28-07-2023,20500
Apple,Himachal Pradesh,Kangra,Palampur,28-07-2023,10500
Apple,Himachal Pradesh,Kangra,Kangra,31-07-2023,7500
Apple,Himachal Pradesh,Kangra,Kangra(Jaisinghpur),31-07-2023,11500
Apple,Himachal Pradesh,Kangra,Palampur,31-07-2023,20500
Apple,Himachal Pradesh,Kangra,Palampur,31-07-2023,10500
Apple,Himachal Pradesh,Kangra,Kangra(Jaisinghpur),01-08-2023,11500
Apple,Himachal Pradesh,Kangra,Palampur,01-08-2023,20500
Apple,Himachal Pradesh,Kangra,Palampur,01-08-2023,10500
Apple,Himachal Pradesh,Kangra,Kangra(Jaisinghpur),02-08-2023,9500
Apple,Himachal Pradesh,Kangra,Palampur,02-08-2023,9000
Apple,Uttar Pradesh,Kannuj,Kannauj,28-07-2023,9700
Apple,Uttar Pradesh,Kanpur,Uttaripura,28-07-2023,8650
Apple,Uttar Pradesh,Kanpur,Pukhrayan,29-07-2023,9300
Apple,Uttar Pradesh,Kanpur,Uttaripura,31-07-2023,8500
Apple,Uttar Pradesh,Kanpur,Jhijhank,01-08-2023,8850
Apple,Uttar Pradesh,Kanpur,Kanpur(Grain),01-08-2023,8000
Apple,Uttar Pradesh,Kanpur,Uttaripura,01-08-2023,8400
Apple,Haryana,Karnal,"New Grain Market(main), Karnal",29-07-2023,11500
Apple,Haryana,Karnal,Tarori,01-08-2023,3500
Apple,Jammu and Kashmir,Kathua,Kathua,31-07-2023,6000
Apple,Jammu and Kashmir,Kathua,Kathua,01-08-2023,6000
Apple,Madhya Pradesh,Katni,Katni(F&V),01-08-2023,3500
Apple,Uttar Pradesh,Khiri (Lakhimpur),Maigalganj,28-07-2023,9900
Apple,Uttar Pradesh,Khiri (Lakhimpur),Mohammdi,28-07-2023,9945
Apple,Uttar Pradesh,Khiri (Lakhimpur),Tikonia,28-07-2023,9450
Apple,Uttar Pradesh,Khiri (Lakhimpur),Maigalganj,01-08-2023,9850
Apple,Uttar Pradesh,Khiri (Lakhimpur),Mohammdi,01-08-2023,9910
Apple,Bihar,Kishanganj,Bahadurganj,28-07-2023,9400
Apple,Bihar,Kishanganj,Bahadurganj,31-07-2023,9000
Apple,Maharashtra,Kolhapur,Kolhapur,29-07-2023,13000
Apple,Himachal Pradesh,Kullu,Bandrol,28-07-2023,8000
Apple,Himachal Pradesh,Kullu,Bhuntar,28-07-2023,8000
Apple,Himachal Pradesh,Kullu,Bhuntar,30-07-2023,10500
Apple,Himachal Pradesh,Kullu,Kullu(Patli Kuhal),30-07-2023,8000
Apple,Himachal Pradesh,Kullu,Bhuntar,31-07-2023,10500
Apple,Himachal Pradesh,Kullu,Kullu(Patli Kuhal),31-07-2023,9000
Apple,Himachal Pradesh,Kullu,Bandrol,01-08-2023,8800
Apple,Himachal Pradesh,Kullu,Bhuntar,01-08-2023,8500
Apple,Himachal Pradesh,Kullu,Kullu(Patli Kuhal),01-08-2023,8000
Apple,Haryana,Kurukshetra,Ladwa,28-07-2023,7000
Apple,Haryana,Kurukshetra,Shahabad,28-07-2023,8000
Apple,Haryana,Kurukshetra,Ladwa,29-07-2023,10000
Apple,Haryana,Kurukshetra,Shahabad,29-07-2023,7000
Apple,Haryana,Kurukshetra,Pehowa,31-07-2023,9000
Apple,Haryana,Kurukshetra,Shahabad,31-07-2023,7100
Apple,Haryana,Kurukshetra,Ladwa,01-08-2023,5000
Apple,Haryana,Kurukshetra,Shahabad,01-08-2023,5500
Apple,Haryana,Kurukshetra,Thanesar,01-08-2023,8000
Apple,Uttar Pradesh,Lakhimpur,Lakhimpur,28-07-2023,9960
Apple,Uttar Pradesh,Lakhimpur,Paliakala,31-07-2023,9780
Apple,Uttar Pradesh,Lakhimpur,Golagokarnath,01-08-2023,9910
Apple,Uttar Pradesh,Lakhimpur,Lakhimpur,01-08-2023,9920
Apple,Uttar Pradesh,Lakhimpur,Paliakala,01-08-2023,9850
Apple,Uttar Pradesh,Lalitpur,Lalitpur,01-08-2023,8960
Apple,Uttar Pradesh,Lucknow,Lucknow,28-07-2023,10200
Apple,Uttar Pradesh,Lucknow,Lucknow,01-08-2023,10200
Apple,Uttar Pradesh,Maharajganj,Anandnagar,01-08-2023,10040
Apple,Haryana,Mahendragarh-Narnaul,Mohindergarh,28-07-2023,4000
Apple,Haryana,Mahendragarh-Narnaul,Narnaul,28-07-2023,8000
Apple,Haryana,Mahendragarh-Narnaul,Mohindergarh,29-07-2023,6000
Apple,Uttar Pradesh,Mahoba,Mahoba,28-07-2023,9400
Apple,Uttar Pradesh,Mahoba,Mahoba,30-07-2023,9370
Apple,Uttar Pradesh,Mahoba,Mahoba,31-07-2023,9300
Apple,Uttar Pradesh,Mainpuri,Ghiraur,28-07-2023,9650
Apple,Uttar Pradesh,Mainpuri,Mainpuri,28-07-2023,9620
Apple,Uttar Pradesh,Mainpuri,Ghiraur,30-07-2023,9670
Apple,Uttar Pradesh,Mainpuri,Ghiraur,31-07-2023,9650
Apple,Uttar Pradesh,Mainpuri,Mainpuri,31-07-2023,9500
Apple,Uttar Pradesh,Mainpuri,Ghiraur,01-08-2023,9500
Apple,Uttar Pradesh,Mainpuri,Mainpuri,01-08-2023,9525
Apple,Kerala,Malappuram,Kondotty,28-07-2023,12500
Apple,Kerala,Malappuram,Kondotty,29-07-2023,13000
Apple,Kerala,Malappuram,Manjeri,29-07-2023,16550
Apple,Kerala,Malappuram,Kottakkal,31-07-2023,9650
Apple,Kerala,Malappuram,Manjeri,31-07-2023,17550
Apple,Kerala,Malappuram,Kondotty,01-08-2023,13000
Apple,Kerala,Malappuram,Kottakkal,01-08-2023,9850
Apple,Kerala,Malappuram,Manjeri,01-08-2023,17550
Apple,Himachal Pradesh,Mandi,Mandi(Mandi),28-07-2023,10000
Apple,Himachal Pradesh,Mandi,Mandi(Takoli),30-07-2023,7000
Apple,Himachal Pradesh,Mandi,Mandi(Takoli),31-07-2023,8000
Apple,Himachal Pradesh,Mandi,Mandi(Mandi),01-08-2023,10000
Apple,Himachal Pradesh,Mandi,Mandi(Takoli),01-08-2023,7000
Apple,Uttar Pradesh,Mathura,Mathura,31-07-2023,9800
Apple,Uttar Pradesh,Mathura,Mathura,01-08-2023,10200
Apple,Uttar Pradesh,Mau(Maunathbhanjan),Kopaganj,28-07-2023,5500
Apple,Uttar Pradesh,Mau(Maunathbhanjan),Kopaganj,31-07-2023,5500
Apple,Uttar Pradesh,Mau(Maunathbhanjan),Kopaganj,01-08-2023,5500
Apple,Odisha,Mayurbhanja,Karanjia,01-08-2023,15000
Apple,Odisha,Mayurbhanja,Karanjia,01-08-2023,14500
Apple,Uttar Pradesh,Mirzapur,Mirzapur,28-07-2023,10150
Apple,Uttar Pradesh,Mirzapur,Mirzapur,31-07-2023,10225
Apple,Uttar Pradesh,Mirzapur,Ahirora,01-08-2023,9930
Apple,Uttar Pradesh,Mirzapur,Mirzapur,01-08-2023,9935
Apple,Punjab,Moga,Moga,28-07-2023,15000
Apple,Punjab,Moga,Baghapurana,01-08-2023,3200
Apple,Punjab,Mohali,Kurali,28-07-2023,6000
Apple,Punjab,Mohali,Kurali,31-07-2023,5500
Apple,Maharashtra,Mumbai,Fruit Market,01-08-2023,11250
Apple,Uttar Pradesh,Muradabad,Muradabad,28-07-2023,9010
Apple,Uttar Pradesh,Muradabad,Sambhal,28-07-2023,8800
Apple,Uttar Pradesh,Muradabad,Sambhal,29-07-2023,8500
Apple,Uttar Pradesh,Muradabad,Sambhal,31-07-2023,9000
Apple,Uttar Pradesh,Muradabad,Muradabad,01-08-2023,9040
Apple,Uttar Pradesh,Muradabad,Sambhal,01-08-2023,9000
Apple,Uttar Pradesh,Muzaffarnagar,Kadhle,28-07-2023,2150
Apple,Uttar Pradesh,Muzaffarnagar,Shamli,28-07-2023,8165
Apple,Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,29-07-2023,8120
Apple,Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,30-07-2023,8000
Apple,Uttar Pradesh,Muzaffarnagar,Kadhle,31-07-2023,2150
Apple,Uttar Pradesh,Muzaffarnagar,Shamli,31-07-2023,8050
Apple,Uttar Pradesh,Muzaffarnagar,Khatauli,01-08-2023,8100
Apple,Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,01-08-2023,7600
Apple,Uttar Pradesh,Muzaffarnagar,Shamli,01-08-2023,7650
Apple,Uttar Pradesh,Muzaffarnagar,Thanabhawan,01-08-2023,7500
Apple,Maharashtra,Nagpur,Nagpur,01-08-2023,12500
Apple,Maharashtra,Nagpur,Nagpur,01-08-2023,5500
Apple,Uttrakhand,Nanital,Haldwani,28-07-2023,2500
Apple,Uttrakhand,Nanital,Haldwani,31-07-2023,3000
Apple,Uttrakhand,Nanital,Haldwani,01-08-2023,3000
Apple,Haryana,Panchkula,"New Grain Market , Panchkula",28-07-2023,9000
Apple,Haryana,Panchkula,Panchkul(Kalka),28-07-2023,9000
Apple,Haryana,Panchkula,Panchkul(Kalka),29-07-2023,9000
Apple,Punjab,Patiala,Nabha,01-08-2023,6400
Apple,Uttar Pradesh,Pillibhit,Vishalpur,28-07-2023,8980
Apple,Uttar Pradesh,Pillibhit,Vishalpur,31-07-2023,9000
Apple,Uttar Pradesh,Pillibhit,Pilibhit,01-08-2023,8960
Apple,Uttar Pradesh,Pillibhit,Puranpur,01-08-2023,8965
Apple,Gujarat,Porbandar,Porbandar,28-07-2023,10000
Apple,Gujarat,Porbandar,Porbandar,29-07-2023,9000
Apple,Gujarat,Porbandar,Porbandar,31-07-2023,15500
Apple,Uttar Pradesh,Pratapgarh,Pratapgarh,28-07-2023,10000
Apple,Uttar Pradesh,Pratapgarh,Pratapgarh,01-08-2023,10250
Apple,Maharashtra,Pune,Pune,28-07-2023,8200
Apple,Maharashtra,Pune,Pune(Moshi),28-07-2023,14000
Apple,Maharashtra,Pune,Pune(Moshi),29-07-2023,16000
Apple,Maharashtra,Pune,Pune(Moshi),30-07-2023,14000
Apple,Maharashtra,Pune,Pune,31-07-2023,8200
Apple,Maharashtra,Pune,Pune(Moshi),31-07-2023,15000
Apple,Maharashtra,Pune,Pune,01-08-2023,8200
Apple,Maharashtra,Pune,Pune(Moshi),01-08-2023,15000
Apple,Uttar Pradesh,Raebarelli,Jayas,28-07-2023,10000
Apple,Uttar Pradesh,Raebarelli,Raibareilly,28-07-2023,9950
Apple,Uttar Pradesh,Raebarelli,Jayas,31-07-2023,10150
Apple,Uttar Pradesh,Raebarelli,Raibareilly,01-08-2023,9950
Apple,Gujarat,Rajkot,Gondal(Veg.market Gondal),28-07-2023,10500
Apple,Gujarat,Rajkot,Gondal(Veg.market Gondal),29-07-2023,10500
Apple,Gujarat,Rajkot,Gondal(Veg.market Gondal),30-07-2023,10500
Apple,Gujarat,Rajkot,Gondal(Veg.market Gondal),31-07-2023,11000
Apple,Chattisgarh,Rajnandgaon,Rajnandgaon,28-07-2023,16000
Apple,Uttar Pradesh,Rampur,Rampur,28-07-2023,9050
Apple,Uttar Pradesh,Rampur,Rampur,31-07-2023,9100
Apple,Uttar Pradesh,Rampur,Rampur,01-08-2023,9100
Apple,Haryana,Rewari,Rewari,28-07-2023,11000
Apple,Haryana,Rewari,Rewari,29-07-2023,10000
Apple,Haryana,Rewari,Rewari,01-08-2023,13500
Apple,Haryana,Rohtak,Meham,29-07-2023,5000
Apple,Haryana,Rohtak,Rohtak,01-08-2023,8000
Apple,Haryana,Rohtak,Sampla,01-08-2023,12000
Apple,Punjab,Ropar (Rupnagar),Morinda,28-07-2023,14000
Apple,Punjab,Ropar (Rupnagar),Morinda,29-07-2023,15000
Apple,Punjab,Ropar (Rupnagar),Morinda,31-07-2023,9000
Apple,Uttar Pradesh,Saharanpur,Saharanpur,01-08-2023,7500
Apple,Maharashtra,Sangli,"Sangli(Phale, Bhajipura Market)",01-08-2023,10312
Apple,Punjab,Sangrur,Bhawanigarh,28-07-2023,15000
Apple,Punjab,Sangrur,Bhawanigarh,01-08-2023,9000
Apple,Uttar Pradesh,Shahjahanpur,Shahjahanpur,01-08-2023,8865
Apple,Maharashtra,Sholapur,Solapur,01-08-2023,10000
Apple,Uttar Pradesh,Siddharth Nagar,Naugarh,28-07-2023,10080
Apple,Uttar Pradesh,Siddharth Nagar,Sahiyapur,28-07-2023,10100
Apple,Uttar Pradesh,Siddharth Nagar,Naugarh,30-07-2023,2710
Apple,Uttar Pradesh,Siddharth Nagar,Naugarh,31-07-2023,10200
Apple,Uttar Pradesh,Siddharth Nagar,Naugarh,01-08-2023,10200
Apple,Himachal Pradesh,Sirmore,Nahan,28-07-2023,2500
Apple,Himachal Pradesh,Sirmore,Paonta Sahib,28-07-2023,6000
Apple,Himachal Pradesh,Sirmore,Paonta Sahib,01-08-2023,5000
Apple,Himachal Pradesh,Sirmore,Paonta Sahib,01-08-2023,7500
Apple,Haryana,Sirsa,kalanwali,28-07-2023,4000
Apple,Haryana,Sirsa,Sirsa,28-07-2023,5000
Apple,Haryana,Sirsa,Dabwali,29-07-2023,12000
Apple,Haryana,Sirsa,Sirsa,29-07-2023,14000
Apple,Uttar Pradesh,Sitapur,Sitapur,28-07-2023,9850
Apple,Uttar Pradesh,Sitapur,Viswan,28-07-2023,9925
Apple,Uttar Pradesh,Sitapur,Mehmoodabad,31-07-2023,9870
Apple,Uttar Pradesh,Sitapur,Sitapur,31-07-2023,9880
Apple,Uttar Pradesh,Sitapur,Viswan,31-07-2023,9925
Apple,Uttar Pradesh,Sitapur,Mehmoodabad,01-08-2023,9870
Apple,Uttar Pradesh,Sitapur,Sitapur,01-08-2023,9890
Apple,Uttar Pradesh,Sitapur,Viswan,01-08-2023,9920
Apple,Himachal Pradesh,Solan,Solan,28-07-2023,6500
Apple,Himachal Pradesh,Solan,Solan,29-07-2023,6500
Apple,Haryana,Sonipat,Ganaur,28-07-2023,14000
Apple,Haryana,Sonipat,Gohana,28-07-2023,10000
Apple,Haryana,Sonipat,Sonepat(Kharkhoda),28-07-2023,9000
Apple,Haryana,Sonipat,Ganaur,29-07-2023,14000
Apple,Haryana,Sonipat,Gohana,29-07-2023,5000
Apple,Haryana,Sonipat,Gohana,01-08-2023,5000
Apple,Haryana,Sonipat,Sonepat(Kharkhoda),01-08-2023,8000
Apple,Jammu and Kashmir,Srinagar,Ganderbal,28-07-2023,2200
Apple,Jammu and Kashmir,Srinagar,Ganderbal,28-07-2023,1600
Apple,Jammu and Kashmir,Srinagar,Ganderbal,28-07-2023,4000
Apple,Jammu and Kashmir,Srinagar,Ganderbal,28-07-2023,2500
Apple,Jammu and Kashmir,Srinagar,Ganderbal,31-07-2023,4500
Apple,Jammu and Kashmir,Srinagar,Ganderbal,31-07-2023,8500
Apple,Jammu and Kashmir,Srinagar,Ganderbal,01-08-2023,8500
Apple,Jammu and Kashmir,Srinagar,Ganderbal,01-08-2023,6500
Apple,Uttar Pradesh,Sultanpur,Jafarganj,28-07-2023,10200
Apple,Uttar Pradesh,Sultanpur,Sultanpur,28-07-2023,10100
Apple,Uttar Pradesh,Sultanpur,Jafarganj,29-07-2023,10150
Apple,Uttar Pradesh,Sultanpur,Jafarganj,30-07-2023,10160
Apple,Uttar Pradesh,Sultanpur,Jafarganj,31-07-2023,10150
Apple,Uttar Pradesh,Sultanpur,Sultanpur,31-07-2023,10100
Apple,Uttar Pradesh,Sultanpur,Jafarganj,01-08-2023,10100
Apple,Uttar Pradesh,Sultanpur,Sultanpur,01-08-2023,10150
Apple,Maharashtra,Thane,Kalyan,01-08-2023,13000
Apple,Rajasthan,Udaipur,Udaipur(F&V),01-08-2023,8000
Apple,Uttrakhand,UdhamSinghNagar,Rudrapur,28-07-2023,9200
Apple,Uttrakhand,UdhamSinghNagar,Bazpur,30-07-2023,2390
Apple,Uttrakhand,UdhamSinghNagar,Kashipur,01-08-2023,1800
Apple,Uttrakhand,UdhamSinghNagar,Rudrapur,01-08-2023,9400
Apple,Himachal Pradesh,Una,Una,01-08-2023,11000
Apple,Himachal Pradesh,Una,Una,01-08-2023,22500
Apple,Uttar Pradesh,Unnao,Purwa,28-07-2023,9850
Apple,Uttar Pradesh,Unnao,Purwa,31-07-2023,9785
Apple,Uttar Pradesh,Unnao,Bangarmau,01-08-2023,9800
Apple,Uttar Pradesh,Unnao,Purwa,01-08-2023,9800
Apple,Telangana,Warangal,Warangal,28-07-2023,15000
Apple,Telangana,Warangal,Warangal,29-07-2023,17000
Apple,Telangana,Warangal,Warangal,29-07-2023,10000
Apple,Telangana,Warangal,Warangal,29-07-2023,8000
Apple,Telangana,Warangal,Warangal,31-07-2023,15000
Apple,Haryana,Yamuna Nagar,Jagadhri,29-07-2023,12000
Apple,Haryana,Yamuna Nagar,Jagadhri,01-08-2023,10000
Apple,Haryana,Yamuna Nagar,Radaur,01-08-2023,5000
Apple,Haryana,Yamuna Nagar,Sadhaura,01-08-2023,5500
Arecanut(Betelnut/Supari),Tamil Nadu,Coimbatore,Anaimalai,28-07-2023,20000
Arecanut(Betelnut/Supari),Karnataka,Davangere,Honnali,28-07-2023,54299
Arecanut(Betelnut/Supari),Karnataka,Davangere,Honnali,31-07-2023,54399
Arecanut(Betelnut/Supari),Karnataka,Davangere,Channagiri,01-08-2023,54185
Arecanut(Betelnut/Supari),Nagaland,Dimapur,Niuland,28-07-2023,1600
Arecanut(Betelnut/Supari),Nagaland,Dimapur,Niuland,31-07-2023,1600
Arecanut(Betelnut/Supari),Nagaland,Dimapur,Niuland,01-08-2023,2600
Arecanut(Betelnut/Supari),Meghalaya,East Khasi Hills,Shillong,28-07-2023,33000
Arecanut(Betelnut/Supari),Meghalaya,East Khasi Hills,Shillong,31-07-2023,33000
Arecanut(Betelnut/Supari),Meghalaya,East Khasi Hills,Shillong,01-08-2023,33000
Arecanut(Betelnut/Supari),Meghalaya,East Khasi Hills,Sohra,01-08-2023,225500
Arecanut(Betelnut/Supari),Kerala,Ernakulam,Perumbavoor,29-07-2023,35000
Arecanut(Betelnut/Supari),Kerala,Ernakulam,Perumbavoor,31-07-2023,35000
Arecanut(Betelnut/Supari),Kerala,Ernakulam,Perumbavoor,01-08-2023,35000
Arecanut(Betelnut/Supari),Kerala,Kannur,Payyannur,29-07-2023,39000
Arecanut(Betelnut/Supari),Kerala,Kannur,Payyannur,31-07-2023,39000
Arecanut(Betelnut/Supari),Kerala,Kannur,Taliparamba,31-07-2023,40000
Arecanut(Betelnut/Supari),Kerala,Kannur,Taliparamba,01-08-2023,40000
Arecanut(Betelnut/Supari),Karnataka,Karwar(Uttar Kannad),Siddapur,01-08-2023,35269
Arecanut(Betelnut/Supari),Karnataka,Karwar(Uttar Kannad),Siddapur,01-08-2023,42899
Arecanut(Betelnut/Supari),Karnataka,Karwar(Uttar Kannad),Siddapur,01-08-2023,34709
Arecanut(Betelnut/Supari),Karnataka,Karwar(Uttar Kannad),Siddapur,01-08-2023,34989
Arecanut(Betelnut/Supari),Karnataka,Karwar(Uttar Kannad),Siddapur,01-08-2023,51569
Arecanut(Betelnut/Supari),Karnataka,Karwar(Uttar Kannad),Siddapur,01-08-2023,46109
Arecanut(Betelnut/Supari),Karnataka,Karwar(Uttar Kannad),Sirsi,01-08-2023,45518
Arecanut(Betelnut/Supari),Karnataka,Karwar(Uttar Kannad),Sirsi,01-08-2023,35292
Arecanut(Betelnut/Supari),Karnataka,Karwar(Uttar Kannad),Sirsi,01-08-2023,42515
Arecanut(Betelnut/Supari),Karnataka,Karwar(Uttar Kannad),Sirsi,01-08-2023,35487
Arecanut(Betelnut/Supari),Karnataka,Karwar(Uttar Kannad),Sirsi,01-08-2023,50948
Arecanut(Betelnut/Supari),Karnataka,Karwar(Uttar Kannad),Yellapur,01-08-2023,60099
Arecanut(Betelnut/Supari),Karnataka,Karwar(Uttar Kannad),Yellapur,01-08-2023,35212
Arecanut(Betelnut/Supari),Karnataka,Karwar(Uttar Kannad),Yellapur,01-08-2023,42333
Arecanut(Betelnut/Supari),Karnataka,Karwar(Uttar Kannad),Yellapur,01-08-2023,31899
Arecanut(Betelnut/Supari),Karnataka,Karwar(Uttar Kannad),Yellapur,01-08-2023,35869
Arecanut(Betelnut/Supari),Karnataka,Karwar(Uttar Kannad),Yellapur,01-08-2023,52399
Arecanut(Betelnut/Supari),Karnataka,Karwar(Uttar Kannad),Yellapur,01-08-2023,44899
Arecanut(Betelnut/Supari),Kerala,Kasargod,Kanjangadu,29-07-2023,35000
Arecanut(Betelnut/Supari),Kerala,Kasargod,Neeleswaram,29-07-2023,37500
Arecanut(Betelnut/Supari),Kerala,Kasargod,Kanjangadu,31-07-2023,35000
Arecanut(Betelnut/Supari),Kerala,Kasargod,Kanjangadu,01-08-2023,38000
Arecanut(Betelnut/Supari),Kerala,Kasargod,Neeleswaram,01-08-2023,38000
Arecanut(Betelnut/Supari),Karnataka,Mangalore(Dakshin Kannad),Bantwala,01-08-2023,22500
Arecanut(Betelnut/Supari),Karnataka,Mangalore(Dakshin Kannad),Bantwala,01-08-2023,42000
Arecanut(Betelnut/Supari),Karnataka,Mangalore(Dakshin Kannad),Puttur,01-08-2023,39100
Arecanut(Betelnut/Supari),Nagaland,Mokokchung,Tuli,28-07-2023,17675
Arecanut(Betelnut/Supari),Nagaland,Mokokchung,Tuli,31-07-2023,17675
Arecanut(Betelnut/Supari),Nagaland,Mokokchung,Tuli,02-08-2023,15150
Arecanut(Betelnut/Supari),Maharashtra,Mumbai,Mumbai,01-08-2023,45000
Arecanut(Betelnut/Supari),Goa,North Goa,Sanquelim,31-07-2023,35300
Arecanut(Betelnut/Supari),Goa,North Goa,Sanquelim,31-07-2023,38300
Arecanut(Betelnut/Supari),Goa,North Goa,Sanquelim,31-07-2023,36300
Arecanut(Betelnut/Supari),Karnataka,Shimoga,Sagar,01-08-2023,34061
Arecanut(Betelnut/Supari),Karnataka,Shimoga,Sagar,01-08-2023,38899
Arecanut(Betelnut/Supari),Karnataka,Shimoga,Sagar,01-08-2023,35989
Arecanut(Betelnut/Supari),Karnataka,Shimoga,Sagar,01-08-2023,41099
Arecanut(Betelnut/Supari),Karnataka,Shimoga,Sagar,01-08-2023,51409
Arecanut(Betelnut/Supari),Karnataka,Shimoga,Sagar,01-08-2023,22235
Arecanut(Betelnut/Supari),Karnataka,Shimoga,Shimoga,01-08-2023,53589
Arecanut(Betelnut/Supari),Karnataka,Shimoga,Shimoga,01-08-2023,41899
Arecanut(Betelnut/Supari),Karnataka,Shimoga,Shimoga,01-08-2023,53899
Arecanut(Betelnut/Supari),Karnataka,Shimoga,Shimoga,01-08-2023,74200
Arecanut(Betelnut/Supari),Goa,South Goa,Canacona,29-07-2023,35100
Arecanut(Betelnut/Supari),Goa,South Goa,Canacona,29-07-2023,38100
Arecanut(Betelnut/Supari),Goa,South Goa,Canacona,29-07-2023,36100
Arecanut(Betelnut/Supari),Goa,South Goa,Canacona,01-08-2023,35100
Arecanut(Betelnut/Supari),Goa,South Goa,Canacona,01-08-2023,38100
Arecanut(Betelnut/Supari),Goa,South Goa,Canacona,01-08-2023,36100
Arecanut(Betelnut/Supari),Kerala,Thirssur,Thrissur,29-07-2023,33000
Arecanut(Betelnut/Supari),Kerala,Thirssur,Thrissur,01-08-2023,33000
Arecanut(Betelnut/Supari),Kerala,Thiruvananthapuram,Kattakada,31-07-2023,4000
Arecanut(Betelnut/Supari),Karnataka,Tumkur,Tumkur,01-08-2023,53500
Arecanut(Betelnut/Supari),Karnataka,Udupi,Karkala,01-08-2023,35000
Arecanut(Betelnut/Supari),Karnataka,Udupi,Kundapura,01-08-2023,40000
Arecanut(Betelnut/Supari),Meghalaya,West Jaintia Hills,Dawki,28-07-2023,22000
Arecanut(Betelnut/Supari),Meghalaya,West Jaintia Hills,Dawki,01-08-2023,22000
Arhar (Tur/Red Gram)(Whole),Telangana,Adilabad,Bhainsa,01-08-2023,8529
Arhar (Tur/Red Gram)(Whole),Uttar Pradesh,Agra,Agra,31-07-2023,8850
Arhar (Tur/Red Gram)(Whole),Uttar Pradesh,Agra,Agra,01-08-2023,8800
Arhar (Tur/Red Gram)(Whole),Maharashtra,Ahmednagar,Shevgaon(Bodhegaon),01-08-2023,9000
Arhar (Tur/Red Gram)(Whole),Maharashtra,Akola,Akola,01-08-2023,9700
Arhar (Tur/Red Gram)(Whole),Maharashtra,Akola,Murtizapur,01-08-2023,9750
